Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min
80,15.0,0.0,5000.0,5.0,1000.0,80000.0,0.09999999999999999,-272.80847615650293,-272.80847615650293,0.0,165.11471247673035,,,,,,,,,,,,,,,,-25.4937069868,8.62514380304,0.146716453007,-45.7613844275,,,,,,,,,,,,,,,,,,,,,,,,
81,16.0,0.0,1000.0,1.0,1000.0,81000.0,0.09999999999999999,-253.99294035319653,-253.99294035319653,0.0,168.9496147632599,-73.62935866183099,-73.62935866183099,0.0,,,,,,,,,,,,,-23.7678446847,6.89463584565,-0.793992257187,-35.9668335256,,,,,,,,,,,,,,,,,,,,,,,,
82,16.0,0.0,2000.0,2.0,1000.0,82000.0,0.09999999999999999,,,0.0,171.3415322303772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,16.0,0.0,3000.0,3.0,1000.0,83000.0,0.09999999999999999,-251.81725250107422,-251.81725250107422,0.0,172.9465687274933,-123.10799677872963,-123.10799677872963,0.0,,,,,,,,,,,,,-24.5786473999,11.3453605229,3.1598852017,-42.8696504961,,,,,,,,,,,,,,,,,,,,,,,,
84,16.0,0.0,4000.0,4.0,1000.0,84000.0,0.09999999999999999,,,0.0,175.5983853340149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,16.0,0.0,5000.0,5.0,1000.0,85000.0,0.09999999999999999,-306.2908127699829,-306.2908127699829,0.0,177.02618861198425,-109.22113433901214,-109.22113433901214,0.0,,,,,,,,,,,,,-29.5078471703,13.8706516196,2.24093693475,-56.0874059505,,,,,,,,,,,,,,,,,,,,,,,,
86,17.0,0.0,1000.0,1.0,1000.0,86000.0,0.09999999999999999,,,0.0,181.39397144317627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,17.0,0.0,2000.0,2.0,1000.0,87000.0,0.09999999999999999,-281.403892608159,-281.403892608159,0.0,182.63237404823303,-37.7475258384545,-37.7475258384545,0.0,,,,,,,,,,,,,-27.3024118297,7.91131689087,0.0299762452758,-41.9987865635,,,,,,,,,,,,,,,,,,,,,,,,
88,17.0,0.0,3000.0,3.0,1000.0,88000.0,0.09999999999999999,,,0.0,184.94185543060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,17.0,0.0,4000.0,4.0,1000.0,89000.0,0.09999999999999999,-282.0397190665605,-282.0397190665605,0.0,186.19032883644104,-88.60224794170713,-88.60224794170713,0.0,,,,,,,,,,,,,-26.2049522073,6.87941178279,-1.34526481825,-46.235914742,,,,,,,,,,,,,,,,,,,,,,,,
90,17.0,0.0,5000.0,5.0,1000.0,90000.0,0.09999999999999999,-291.2554146399428,-291.2554146399428,0.0,187.52517867088318,,,,,,,,,,,,,,,,-24.1891925125,8.57756654649,-0.558719403151,-53.9887321436,,,,,,,,,,,,,,,,,,,,,,,,
91,18.0,0.0,1000.0,1.0,1000.0,91000.0,0.09999999999999999,-259.3893605199059,-259.3893605199059,0.0,191.79340863227844,-24.882251984404324,-24.882251984404324,0.0,,,,,,,,,,,,,-24.086860715,12.1501739924,9.28755670737,-47.1981068725,,,,,,,,,,,,,,,,,,,,,,,,
92,18.0,0.0,2000.0,2.0,1000.0,92000.0,0.09999999999999999,,,0.0,193.91877913475037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,18.0,0.0,3000.0,3.0,1000.0,93000.0,0.09999999999999999,-267.4700986734277,-267.4700986734277,0.0,195.19903135299683,59.64147387708078,59.64147387708078,0.0,,,,,,,,,,,,,-25.1590036562,8.57446857051,1.8985259204,-42.405715203,,,,,,,,,,,,,,,,,,,,,,,,
94,18.0,0.0,4000.0,4.0,1000.0,94000.0,0.09999999999999999,,,0.0,197.547203540802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,18.0,0.0,5000.0,5.0,1000.0,95000.0,0.09999999999999999,-248.97260609794924,-248.97260609794924,0.0,198.79391026496887,48.07035105212011,48.07035105212011,0.0,,,,,,,,,,,,,-23.5048476709,8.78671021231,6.51802682185,-38.4828201239,,,,,,,,,,,,,,,,,,,,,,,,
96,19.0,0.0,1000.0,1.0,1000.0,96000.0,0.09999999999999999,,,0.0,203.02670860290527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,19.0,0.0,2000.0,2.0,1000.0,97000.0,0.09999999999999999,-295.59446312674373,-295.59446312674373,0.0,204.25461077690125,-137.03253937753647,-137.03253937753647,0.0,,,,,,,,,,,,,-26.7935025123,7.59220100007,1.6041814884,-40.6178841653,,,,,,,,,,,,,,,,,,,,,,,,
98,19.0,0.0,3000.0,3.0,1000.0,98000.0,0.09999999999999999,,,0.0,206.71040630340576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,19.0,0.0,4000.0,4.0,1000.0,99000.0,0.09999999999999999,-265.10786478782524,-265.10786478782524,0.0,207.99900674819946,-135.9678226322089,-135.9678226322089,0.0,,,,,,,,,,,,,-25.617483463,8.09573555619,-0.800547238068,-37.0175142056,,,,,,,,,,,,,,,,,,,,,,,,
100,19.0,0.0,5000.0,5.0,1000.0,100000.0,0.09999999999999999,-306.3610664605405,-306.3610664605405,0.0,209.43910765647888,,,,,,,,,,,,,,,,-28.2717994696,7.56378212428,1.03703252644,-47.4118074912,,,,,,,,,,,,,,,,,,,,,,,,
101,20.0,0.0,1000.0,1.0,1000.0,101000.0,0.09999999999999999,-291.39561921866255,-291.39561921866255,0.0,213.64652037620544,-159.57723591638393,-159.57723591638393,0.0,,,,,,,,,,,,,-30.0622363778,11.8021122031,10.1812828813,-48.5081175216,,,,,,,,,,,,,,,,,,,,,,,,
102,20.0,0.0,2000.0,2.0,1000.0,102000.0,0.09999999999999999,,,0.0,215.98914313316345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20.0,0.0,3000.0,3.0,1000.0,103000.0,0.09999999999999999,-243.57958342375372,-243.57958342375372,0.0,217.38082838058472,-170.67868669255873,-170.67868669255873,0.0,,,,,,,,,,,,,-21.8973724194,6.95000348428,0.370034547901,-37.0904609185,,,,,,,,,,,,,,,,,,,,,,,,
104,20.0,0.0,4000.0,4.0,1000.0,104000.0,0.09999999999999999,,,0.0,220.39579343795776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20.0,0.0,5000.0,5.0,1000.0,105000.0,0.09999999999999999,-256.14903484736345,-256.14903484736345,0.0,221.7548747062683,-47.040883916481164,-47.040883916481164,0.0,,,,,,,,,,,,,-24.3654510453,8.1385844903,-0.834333845571,-44.3044860562,,,,,,,,,,,,,,,,,,,,,,,,
106,21.0,0.0,1000.0,1.0,1000.0,106000.0,0.09999999999999999,,,0.0,226.09883522987366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,21.0,0.0,2000.0,2.0,1000.0,107000.0,0.09999999999999999,-316.5593836527389,-316.5593836527389,0.0,227.79991960525513,-39.7213556441588,-39.7213556441588,0.0,,,,,,,,,,,,,-29.1999749937,10.3439805991,1.21164576111,-51.775406605,,,,,,,,,,,,,,,,,,,,,,,,
108,21.0,0.0,3000.0,3.0,1000.0,108000.0,0.09999999999999999,,,0.0,230.56141638755798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,21.0,0.0,4000.0,4.0,1000.0,109000.0,0.09999999999999999,-231.56788992914343,-231.56788992914343,0.0,231.83118629455566,-164.33239951037325,-164.33239951037325,0.0,,,,,,,,,,,,,-22.887407131,9.24362656262,1.64186014281,-38.2734362205,,,,,,,,,,,,,,,,,,,,,,,,
110,21.0,0.0,5000.0,5.0,1000.0,110000.0,0.09999999999999999,-249.21997345095485,-249.21997345095485,0.0,233.07794213294983,,,,,,,,,,,,,,,,-22.9944622816,5.37730105624,-0.204297074725,-34.728501826,,,,,,,,,,,,,,,,,,,,,,,,
111,22.0,0.0,1000.0,1.0,1000.0,111000.0,0.09999999999999999,-299.38834967032733,-299.38834967032733,0.0,237.13456797599792,-177.34964699690082,-177.34964699690082,0.0,,,,,,,,,,,,,-28.8350884586,9.7200553451,0.439902109749,-45.4352922735,,,,,,,,,,,,,,,,,,,,,,,,
112,22.0,0.0,2000.0,2.0,1000.0,112000.0,0.09999999999999999,,,0.0,239.63506817817688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,22.0,0.0,3000.0,3.0,1000.0,113000.0,0.09999999999999999,-289.1287478550318,-289.1287478550318,0.0,241.04124569892883,-178.50649225012882,-178.50649225012882,0.0,,,,,,,,,,,,,-25.8202447476,7.56885365676,-1.12298883161,-43.3748157778,,,,,,,,,,,,,,,,,,,,,,,,
114,22.0,0.0,4000.0,4.0,1000.0,114000.0,0.09999999999999999,,,0.0,243.27903246879578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,22.0,0.0,5000.0,5.0,1000.0,115000.0,0.09999999999999999,-244.25603390513356,-244.25603390513356,0.0,244.50785374641418,-179.43467762754176,-179.43467762754176,0.0,,,,,,,,,,,,,-23.5161680876,6.98332131041,-0.130858203316,-35.8917579466,,,,,,,,,,,,,,,,,,,,,,,,
116,23.0,0.0,1000.0,1.0,1000.0,116000.0,0.09999999999999999,,,0.0,249.11242413520813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,23.0,0.0,2000.0,2.0,1000.0,117000.0,0.09999999999999999,-221.55034537156797,-221.55034537156797,0.0,250.61067414283752,25.947366299482866,25.947366299482866,0.0,,,,,,,,,,,,,-22.1728031727,8.34335412909,0.938688410211,-39.1326960381,,,,,,,,,,,,,,,,,,,,,,,,
118,23.0,0.0,3000.0,3.0,1000.0,118000.0,0.09999999999999999,,,0.0,253.02495861053467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,23.0,0.0,4000.0,4.0,1000.0,119000.0,0.09999999999999999,-301.68767794565986,-301.68767794565986,0.0,254.23464274406433,-114.71846574068005,-114.71846574068005,0.0,,,,,,,,,,,,,-26.2167056879,10.8179570342,0.0167131150843,-56.1936977752,,,,,,,,,,,,,,,,,,,,,,,,
120,23.0,0.0,5000.0,5.0,1000.0,120000.0,0.09999999999999999,-304.3746864850809,-304.3746864850809,0.0,255.49306845664978,,,,,,,,,,,,,,,,-28.3066769236,9.45168111516,2.78650709759,-47.7134616887,,,,,,,,,,,,,,,,,,,,,,,,
121,24.0,0.0,1000.0,1.0,1000.0,121000.0,0.09999999999999999,-293.37084811295216,-293.37084811295216,0.0,259.5067226886749,-28.45244924875827,-28.45244924875827,0.0,,,,,,,,,,,,,-26.4906786367,7.30049015767,-0.402154278247,-39.3871497445,,,,,,,,,,,,,,,,,,,,,,,,
122,24.0,0.0,2000.0,2.0,1000.0,122000.0,0.09999999999999999,,,0.0,261.5263307094574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,24.0,0.0,3000.0,3.0,1000.0,123000.0,0.09999999999999999,-313.9867981158697,-313.9867981158697,0.0,262.6853964328766,23.34712242524705,23.34712242524705,0.0,,,,,,,,,,,,,-26.8816751422,8.49387323295,0.894892360168,-47.644436368,,,,,,,,,,,,,,,,,,,,,,,,
124,24.0,0.0,4000.0,4.0,1000.0,124000.0,0.09999999999999999,,,0.0,264.77714228630066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,24.0,0.0,5000.0,5.0,1000.0,125000.0,0.09999999999999999,-269.61947625805004,-269.61947625805004,0.0,265.99182176589966,39.06178957272067,39.06178957272067,0.0,,,,,,,,,,,,,-24.4355687821,7.14200869181,-0.173206107201,-37.6956275813,,,,,,,,,,,,,,,,,,,,,,,,
126,25.0,0.0,1000.0,1.0,1000.0,126000.0,0.09999999999999999,,,0.0,270.0886375904083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,25.0,0.0,2000.0,2.0,1000.0,127000.0,0.09999999999999999,-358.5400748446125,-358.5400748446125,0.0,271.4228730201721,33.50745990818799,33.50745990818799,0.0,,,,,,,,,,,,,-30.8135927449,16.2772819403,-0.790572315538,-78.209589805,,,,,,,,,,,,,,,,,,,,,,,,
128,25.0,0.0,3000.0,3.0,1000.0,128000.0,0.09999999999999999,,,0.0,274.3250341415405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,25.0,0.0,4000.0,4.0,1000.0,129000.0,0.09999999999999999,-255.42597702472727,-255.42597702472727,0.0,276.37546610832214,49.01474398349404,49.01474398349404,0.0,,,,,,,,,,,,,-24.0443038096,8.67788500836,-0.2990234151,-42.9378571346,,,,,,,,,,,,,,,,,,,,,,,,
130,25.0,0.0,5000.0,5.0,1000.0,130000.0,0.09999999999999999,-206.64192505273357,-206.64192505273357,0.0,277.48813915252686,,,,,,,,,,,,,,,,-18.8541752068,8.34496658253,-0.330487174805,-39.2865657804,,,,,,,,,,,,,,,,,,,,,,,,
131,26.0,0.0,1000.0,1.0,1000.0,131000.0,0.09999999999999999,-298.330578938109,-298.330578938109,0.0,281.2833287715912,41.813093784859824,41.813093784859824,0.0,,,,,,,,,,,,,-26.3580753744,9.6190129699,0.539566398042,-44.9356727914,,,,,,,,,,,,,,,,,,,,,,,,
132,26.0,0.0,2000.0,2.0,1000.0,132000.0,0.09999999999999999,,,0.0,283.6489839553833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,26.0,0.0,3000.0,3.0,1000.0,133000.0,0.09999999999999999,-283.58697601539035,-283.58697601539035,0.0,284.8519570827484,42.941912773459464,42.941912773459464,0.0,,,,,,,,,,,,,-26.6835751148,8.38651754595,1.59812819289,-45.1336766837,,,,,,,,,,,,,,,,,,,,,,,,
134,26.0,0.0,4000.0,4.0,1000.0,134000.0,0.09999999999999999,,,0.0,287.14113664627075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,26.0,0.0,5000.0,5.0,1000.0,135000.0,0.09999999999999999,-286.60172408746433,-286.60172408746433,0.0,288.3603823184967,51.77549898761099,51.77549898761099,0.0,,,,,,,,,,,,,-28.5415172707,9.38928430681,0.0686938226425,-41.7195555494,,,,,,,,,,,,,,,,,,,,,,,,
136,27.0,0.0,1000.0,1.0,1000.0,136000.0,0.09999999999999999,,,0.0,292.4083697795868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,27.0,0.0,2000.0,2.0,1000.0,137000.0,0.09999999999999999,-203.32334473041732,-203.32334473041732,0.0,293.53406524658203,29.73825485857802,29.73825485857802,0.0,,,,,,,,,,,,,-20.447852481,8.6811535782,1.66360601359,-35.1113639919,,,,,,,,,,,,,,,,,,,,,,,,
138,27.0,0.0,3000.0,3.0,1000.0,138000.0,0.09999999999999999,,,0.0,295.6813578605652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,27.0,0.0,4000.0,4.0,1000.0,139000.0,0.09999999999999999,-252.08885224627872,-252.08885224627872,0.0,296.7764768600464,21.960194680036096,21.960194680036096,0.0,,,,,,,,,,,,,-22.9698341385,9.17275711167,4.84449949494,-38.8427727632,,,,,,,,,,,,,,,,,,,,,,,,
140,27.0,0.0,5000.0,5.0,1000.0,140000.0,0.09999999999999999,-257.8658801320663,-257.8658801320663,0.0,297.87572288513184,,,,,,,,,,,,,,,,-26.3123373184,8.84059631105,5.58618382399,-42.3978664086,,,,,,,,,,,,,,,,,,,,,,,,
141,28.0,0.0,1000.0,1.0,1000.0,141000.0,0.09999999999999999,-269.9953421367219,-269.9953421367219,0.0,301.6394236087799,-12.649628028597927,-12.649628028597927,0.0,,,,,,,,,,,,,-24.3660300502,10.3631929639,4.11611430713,-46.2392095708,,,,,,,,,,,,,,,,,,,,,,,,
142,28.0,0.0,2000.0,2.0,1000.0,142000.0,0.09999999999999999,,,0.0,303.91743564605713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,28.0,0.0,3000.0,3.0,1000.0,143000.0,0.09999999999999999,-280.03511559867337,-280.03511559867337,0.0,305.1420693397522,-23.097071496068324,-23.097071496068324,0.0,,,,,,,,,,,,,-26.5226423918,7.48316244346,0.136082821107,-42.3320901171,,,,,,,,,,,,,,,,,,,,,,,,
144,28.0,0.0,4000.0,4.0,1000.0,144000.0,0.09999999999999999,,,0.0,307.5243890285492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,28.0,0.0,5000.0,5.0,1000.0,145000.0,0.09999999999999999,-312.92131286839265,-312.92131286839265,0.0,308.96821880340576,-2.0612337621164163,-2.0612337621164163,0.0,,,,,,,,,,,,,-27.74013565,9.31372381673,-1.07993019911,-45.8057371138,,,,,,,,,,,,,,,,,,,,,,,,
146,29.0,0.0,1000.0,1.0,1000.0,146000.0,0.09999999999999999,,,0.0,314.3695447444916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,29.0,0.0,2000.0,2.0,1000.0,147000.0,0.09999999999999999,-258.3472201553627,-258.3472201553627,0.0,315.7630527019501,8.981074266587076,8.981074266587076,0.0,,,,,,,,,,,,,-24.5417846891,9.91576687477,0.466323073491,-43.6678877143,,,,,,,,,,,,,,,,,,,,,,,,
148,29.0,0.0,3000.0,3.0,1000.0,148000.0,0.09999999999999999,,,0.0,318.32779002189636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,29.0,0.0,4000.0,4.0,1000.0,149000.0,0.09999999999999999,-311.0225768993606,-311.0225768993606,0.0,319.8954977989197,6.114286510828917,6.114286510828917,0.0,,,,,,,,,,,,,-27.5018007075,9.6118119968,0.198695820232,-53.7129631183,,,,,,,,,,,,,,,,,,,,,,,,
150,29.0,0.0,5000.0,5.0,1000.0,150000.0,0.09999999999999999,-226.33622178769906,-226.33622178769906,0.0,321.43044781684875,,,,,,,,,,,,,,,,-21.9550528205,10.4813069994,1.08587796588,-43.6116240075,,,,,,,,,,,,,,,,,,,,,,,,
151,30.0,0.0,1000.0,1.0,1000.0,151000.0,0.09999999999999999,-279.1934027174475,-279.1934027174475,0.0,326.4442448616028,-1.2862697023384528,-1.2862697023384528,0.0,,,,,,,,,,,,,-28.0718537957,9.1320441594,2.26901789858,-45.469023714,,,,,,,,,,,,,,,,,,,,,,,,
152,30.0,0.0,2000.0,2.0,1000.0,152000.0,0.09999999999999999,,,0.0,328.93315291404724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,30.0,0.0,3000.0,3.0,1000.0,153000.0,0.09999999999999999,-306.4337087962852,-306.4337087962852,0.0,330.1830778121948,1.7302954276257847,1.7302954276257847,0.0,,,,,,,,,,,,,-27.8962308802,9.20079990324,0.808042711285,-44.9637498496,,,,,,,,,,,,,,,,,,,,,,,,
154,30.0,0.0,4000.0,4.0,1000.0,154000.0,0.09999999999999999,,,0.0,332.49301648139954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,30.0,0.0,5000.0,5.0,1000.0,155000.0,0.09999999999999999,-317.6610975941688,-317.6610975941688,0.0,333.7057776451111,3.0259782603743712,3.0259782603743712,0.0,,,,,,,,,,,,,-30.7807602182,8.25716649222,-0.51411119811,-46.2431391775,,,,,,,,,,,,,,,,,,,,,,,,
156,31.0,0.0,1000.0,1.0,1000.0,156000.0,0.09999999999999999,,,0.0,338.4784243106842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,31.0,0.0,2000.0,2.0,1000.0,157000.0,0.09999999999999999,-290.243591470507,-290.243591470507,0.0,339.79197883605957,20.187978593249714,20.187978593249714,0.0,,,,,,,,,,,,,-26.8962975301,8.94556517064,1.81017718401,-43.3779007041,,,,,,,,,,,,,,,,,,,,,,,,
158,31.0,0.0,3000.0,3.0,1000.0,158000.0,0.09999999999999999,,,0.0,342.5162115097046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,31.0,0.0,4000.0,4.0,1000.0,159000.0,0.09999999999999999,-305.7642184719272,-305.7642184719272,0.0,344.08854818344116,16.316210691084073,16.316210691084073,0.0,,,,,,,,,,,,,-29.3867321426,11.9725423415,0.152506245911,-49.1500058947,,,,,,,,,,,,,,,,,,,,,,,,
160,31.0,0.0,5000.0,5.0,1000.0,160000.0,0.09999999999999999,-247.41496110476916,-247.41496110476916,0.0,345.28386664390564,,,,,,,,,,,,,,,,-24.3910722367,8.679283328,2.11180178687,-40.4477398851,,,,,,,,,,,,,,,,,,,,,,,,
161,32.0,0.0,1000.0,1.0,1000.0,161000.0,0.09999999999999999,-244.08436624813575,-244.08436624813575,0.0,349.8996789455414,-18.244462757642687,-18.244462757642687,0.0,,,,,,,,,,,,,-25.0033035607,9.03922293645,6.69660068023,-41.282315674,,,,,,,,,,,,,,,,,,,,,,,,
162,32.0,0.0,2000.0,2.0,1000.0,162000.0,0.09999999999999999,,,0.0,352.48149132728577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,32.0,0.0,3000.0,3.0,1000.0,163000.0,0.09999999999999999,-267.3138673955666,-267.3138673955666,0.0,353.9589352607727,-111.65220742335858,-111.65220742335858,0.0,,,,,,,,,,,,,-25.1755745549,10.2302122498,0.682410682925,-47.948002422,,,,,,,,,,,,,,,,,,,,,,,,
164,32.0,0.0,4000.0,4.0,1000.0,164000.0,0.09999999999999999,,,0.0,356.2886667251587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,32.0,0.0,5000.0,5.0,1000.0,165000.0,0.09999999999999999,-225.51152864328827,-225.51152864328827,0.0,357.5426535606384,17.639189888031254,17.639189888031254,0.0,,,,,,,,,,,,,-21.7048149967,7.64247461024,0.442422645821,-36.3003203839,,,,,,,,,,,,,,,,,,,,,,,,
166,33.0,0.0,1000.0,1.0,1000.0,166000.0,0.09999999999999999,,,0.0,362.7632429599762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,33.0,0.0,2000.0,2.0,1000.0,167000.0,0.09999999999999999,-313.63365434920144,-313.63365434920144,0.0,363.94314408302307,-32.352915001591924,-32.352915001591924,0.0,,,,,,,,,,,,,-30.4077696838,9.72828568526,-1.13813951071,-48.7253619502,,,,,,,,,,,,,,,,,,,,,,,,
168,33.0,0.0,3000.0,3.0,1000.0,168000.0,0.09999999999999999,,,0.0,366.0202624797821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,33.0,0.0,4000.0,4.0,1000.0,169000.0,0.09999999999999999,-270.33351508068966,-270.33351508068966,0.0,367.15716004371643,3.9029946363597277,3.9029946363597277,0.0,,,,,,,,,,,,,-25.7812992776,12.0995340796,-0.51833749792,-52.4173368406,,,,,,,,,,,,,,,,,,,,,,,,
170,33.0,0.0,5000.0,5.0,1000.0,170000.0,0.09999999999999999,-222.01052788870317,-222.01052788870317,0.0,368.3050034046173,,,,,,,,,,,,,,,,-21.7037460907,8.3895267139,-0.507563733367,-39.3330043444,,,,,,,,,,,,,,,,,,,,,,,,
171,34.0,0.0,1000.0,1.0,1000.0,171000.0,0.09999999999999999,-279.1835235860767,-279.1835235860767,0.0,372.0716097354889,30.086278603818347,30.086278603818347,0.0,,,,,,,,,,,,,-27.0531393122,10.9472039124,-0.420223891093,-49.7881634398,,,,,,,,,,,,,,,,,,,,,,,,
172,34.0,0.0,2000.0,2.0,1000.0,172000.0,0.09999999999999999,,,0.0,374.2048647403717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,34.0,0.0,3000.0,3.0,1000.0,173000.0,0.09999999999999999,-309.20079178521,-309.20079178521,0.0,375.26635360717773,21.382237186142994,21.382237186142994,0.0,,,,,,,,,,,,,-29.2895738047,18.5322054006,12.4447655934,-69.0765248845,,,,,,,,,,,,,,,,,,,,,,,,
174,34.0,0.0,4000.0,4.0,1000.0,174000.0,0.09999999999999999,,,0.0,377.76009464263916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,34.0,0.0,5000.0,5.0,1000.0,175000.0,0.09999999999999999,-184.2991339203276,-184.2991339203276,0.0,379.13538360595703,11.220279997807326,11.220279997807326,0.0,,,,,,,,,,,,,-19.1320899744,8.03322116795,8.51945762045,-32.6038560509,,,,,,,,,,,,,,,,,,,,,,,,
176,35.0,0.0,1000.0,1.0,1000.0,176000.0,0.09999999999999999,,,0.0,384.96042823791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,35.0,0.0,2000.0,2.0,1000.0,177000.0,0.09999999999999999,-259.9944217574298,-259.9944217574298,0.0,386.14883494377136,47.58075185886856,47.58075185886856,0.0,,,,,,,,,,,,,-24.5914508083,5.80536225547,-0.450447845711,-38.4659707785,,,,,,,,,,,,,,,,,,,,,,,,
178,35.0,0.0,3000.0,3.0,1000.0,178000.0,0.09999999999999999,,,0.0,388.46534967422485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,35.0,0.0,4000.0,4.0,1000.0,179000.0,0.09999999999999999,-259.291715810929,-259.291715810929,0.0,389.767290353775,28.27120583249417,28.27120583249417,0.0,,,,,,,,,,,,,-24.9457632113,6.08510205105,-1.5153164761,-37.566274345,,,,,,,,,,,,,,,,,,,,,,,,
180,35.0,0.0,5000.0,5.0,1000.0,180000.0,0.09999999999999999,-203.17001893470405,-203.17001893470405,0.0,390.84592151641846,,,,,,,,,,,,,,,,-21.4748788697,11.2783897768,12.7266133809,-37.9932805549,,,,,,,,,,,,,,,,,,,,,,,,
181,36.0,0.0,1000.0,1.0,1000.0,181000.0,0.09999999999999999,-193.46515258111958,-193.46515258111958,0.0,394.6692101955414,-69.10833262907141,-69.10833262907141,0.0,,,,,,,,,,,,,-16.9667348449,7.65653549781,0.0519518741839,-40.3645536625,,,,,,,,,,,,,,,,,,,,,,,,
182,36.0,0.0,2000.0,2.0,1000.0,182000.0,0.09999999999999999,,,0.0,396.6915674209595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,36.0,0.0,3000.0,3.0,1000.0,183000.0,0.09999999999999999,-281.6764843073193,-281.6764843073193,0.0,397.7817237377167,15.106492794801165,15.106492794801165,0.0,,,,,,,,,,,,,-26.5243377618,10.2112841764,-0.237991966815,-50.0709450881,,,,,,,,,,,,,,,,,,,,,,,,
